Transaction_ID,Customer_ID,Name,Email,Phone,Address,City,State,Zipcode,Country,Age,Gender,Income,Customer_Segment,Date,Year,Month,Time,Total_Purchases,Amount,Total_Amount,Product_Category,Product_Brand,Product_Type,Feedback,Shipping_Method,Payment_Method,Order_Status,Ratings,products
9651457,66926,Melissa Navarro,Kathy23@gmail.com,3356917777,2702 Jenkins Prairie Apt. 550,Sheffield,England,94203,UK,22,Female,Low,Regular,2/26/2024,2024,February,2:03:49,1,267.1756582,267.1756582,Books,Random House,Non-Fiction,Average,Same-Day,Debit Card,Delivered,2,Health
5848414,68370,Amy Griffith,Katherine75@gmail.com,5685810933,877 Patrick Road,Bendigo,New South Wales,56719,Australia,22,Male,High,Regular,2/26/2024,2024,February,16:15:39,1,242.1326191,242.1326191,Books,Random House,Fiction,Excellent,Express,Credit Card,Delivered,5,Science fiction
3050253,79991,Mr. David Robinson,Andrew63@gmail.com,6543954845,00356 Sheri Forge,Memphis,Michigan,48772,USA,22,Male,Low,Regular,2/26/2024,2024,February,8:18:13,3,402.1031581,1206.309474,Grocery,Nestle,Snacks,Bad,Same-Day,Credit Card,Delivered,1,Trail mix
7714017,75793,Logan Anderson,Barbara6@gmail.com,4440950669,580 Randall Cove Suite 887,Plymouth,England,11320,UK,22,Female,Low,Regular,2/26/2024,2024,February,3:52:16,8,230.5953465,1844.762772,Clothing,Adidas,Shoes,Average,Standard,PayPal,Delivered,2,Loafers
6423248,23332,Jonathon Mason,Michael50@gmail.com,3636346915,9998 Joshua Knolls Suite 692,Bremen,Berlin,3226,Germany,22,Female,Low,Regular,2/26/2024,2024,February,8:52:07,3,342.8102732,1028.43082,Grocery,Nestle,Coffee,Excellent,Express,Cash,Delivered,4,Ground coffee
5027105,78139,Stephanie Ho,Scott81@gmail.com,7592594321,577 Angela Dale Suite 263,Montreal,Ontario,45350,Canada,22,Male,Medium,Regular,2/26/2024,2024,February,16:02:05,6,173.9615542,1043.769325,Electronics,Sony,Television,Bad,Express,Cash,Delivered,1,LED TV
7409155,84319,Grace Castro,Sharon18@gmail.com,9339762311,3782 Travis Rapids Suite 910,Fort Worth,New Jersey,7303,USA,22,Male,High,Regular,2/26/2024,2024,February,17:54:04,2,373.9852649,747.9705298,Clothing,Adidas,Jacket,Excellent,Express,Cash,Delivered,4,Parka
7881913,33591,Todd Munoz,Melissa44@gmail.com,9457658099,68221 Eric Bridge,Geelong,New South Wales,68367,Australia,22,Female,Low,Regular,2/26/2024,2024,February,12:32:22,5,357.7792775,1788.896387,Electronics,Sony,Television,Bad,Express,Cash,Delivered,1,QLED TV
9294815,92133,Lynn Hood,David9@gmail.com,4017738970,8018 Daniel Mills Apt. 031,Liverpool,England,88971,UK,22,Female,Low,Regular,2/26/2024,2024,February,0:00:57,4,266.3132213,1065.252885,Clothing,Adidas,Jacket,Good,Same-Day,Credit Card,Delivered,3,Puffer jacket
3107203,95300,Lisa Wagner,Tiffany92@gmail.com,3641425483,21612 Ricardo Curve,Leeds,England,7258,UK,22,Male,Low,Regular,2/26/2024,2024,February,10:03:11,7,190.5104998,1333.573499,Books,HarperCollins,Fiction,Good,Same-Day,PayPal,Delivered,3,Fantasy
5168650,13831,Marc Jackson,Sierra2@gmail.com,3304989421,6589 Melanie Green,Quebec City,Ontario,32323,Canada,22,Male,High,Regular,2/26/2024,2024,February,13:26:31,8,221.2395464,1769.916371,Home Decor,Bed Bath & Beyond,Kitchen,Excellent,Express,PayPal,Delivered,5,Electric kettle
8689089,48604,Marc Andrews,Jermaine26@gmail.com,2735671048,14266 Nguyen Loop,Ballarat,New South Wales,64011,Australia,22,Female,Medium,Regular,2/26/2024,2024,February,14:35:10,1,364.5549661,364.5549661,Home Decor,Home Depot,Tools,Good,Standard,Credit Card,Delivered,3,Utility knife
7617581,35892,Cynthia Smith,Cassandra46@gmail.com,5762499552,70025 Rivera Hills Apt. 007,Mackay,New South Wales,1330,Australia,22,Female,Medium,Regular,2/26/2024,2024,February,19:40:15,6,437.1978282,2623.186969,Home Decor,Bed Bath & Beyond,Kitchen,Average,Express,PayPal,Delivered,2,Toaster
3375111,16166,Amy Perry,Eddie60@gmail.com,5590727775,18394 Bennett Trafficway Suite 082,Essen,Berlin,3800,Germany,22,Male,Medium,Regular,2/26/2024,2024,February,9:15:55,5,400.1683047,2000.841523,Clothing,Nike,T-shirt,Average,Express,Debit Card,Delivered,2,Long-sleeve tee
3431535,53170,Misty Porter,Scott36@gmail.com,6048790257,5553 Andrew Points Apt. 963,Launceston,New South Wales,90059,Australia,22,Male,Low,Regular,2/26/2024,2024,February,4:37:02,5,322.1661787,1610.830893,Grocery,Coca-Cola,Water,Good,Express,PayPal,Delivered,3,Purified water
7525936,95405,Katrina Chavez,Kim47@gmail.com,9673247468,4721 Frank Pike,Essen,Berlin,92359,Germany,22,Male,Low,Regular,2/26/2024,2024,February,15:21:42,4,365.1833178,1460.733271,Grocery,Nestle,Snacks,Bad,Same-Day,Cash,Delivered,1,Trail mix
9127486,42019,Matthew Mann,Troy4@gmail.com,9848154021,4952 Johnson Pass,Calgary,Ontario,38658,Canada,22,Male,Low,Regular,2/26/2024,2024,February,4:47:33,6,49.17301554,295.0380932,Grocery,Pepsi,Water,Excellent,Same-Day,PayPal,Delivered,5,Flavored water
8608774,60943,Rachel Griffith,Joseph35@gmail.com,3081008474,551 Marsh Loaf,Bendigo,New South Wales,89346,Australia,22,Female,Medium,Regular,2/26/2024,2024,February,21:11:14,6,107.2136786,643.2820714,Books,Penguin Books,Non-Fiction,Bad,Same-Day,Credit Card,Delivered,1,Memoir
4986208,38230,Johnny Espinoza,Thomas39@gmail.com,8815170732,1588 Juan Spur Suite 708,Bonn,Berlin,54793,Germany,20,Female,Low,Regular,2/26/2024,2024,February,3:15:57,6,359.4809338,2156.885603,Electronics,Samsung,Smartphone,Good,Express,Cash,Delivered,3,LG G
6761506,81782,Leah Johnson,Jennifer83@gmail.com,9067701429,24472 Amber Forks Suite 170,Virginia Beach,Illinois,61136,USA,20,Female,Medium,Regular,2/26/2024,2024,February,1:55:40,6,258.0390123,1548.234074,Electronics,Apple,Tablet,Excellent,Same-Day,Cash,Delivered,5,Huawei MediaPad
2367545,74756,Julia Ramirez,Kenneth95@gmail.com,8915637567,04517 Tammy Forges Suite 843,Montreal,Ontario,87382,Canada,20,Male,High,Regular,2/26/2024,2024,February,0:59:27,7,108.5828743,760.0801202,Clothing,Zara,Dress,Excellent,Express,Cash,Delivered,5,A-line dress
2826638,70583,Jonathan Smith,Raymond51@gmail.com,8826214669,6836 Jimenez Trafficway Apt. 219,London,Ontario,72376,Canada,20,Female,Low,Regular,2/26/2024,2024,February,18:49:12,7,280.6401007,1964.480705,Electronics,Samsung,Tablet,Average,Standard,Debit Card,Delivered,2,Amazon Fire Tablet
8032620,89102,Shelly Johnson,Nicole82@gmail.com,8355766604,3175 Samuel Overpass,Ottawa,Ontario,81302,Canada,20,Male,Low,Regular,2/26/2024,2024,February,5:23:38,6,69.00498852,414.0299311,Books,Random House,Fiction,Excellent,Same-Day,Debit Card,Delivered,5,Science fiction
1973804,78222,Troy Brown,Lisa94@gmail.com,7860574610,4855 Jimenez Orchard Suite 985,Oxford,England,1550,UK,20,Female,Low,Regular,2/26/2024,2024,February,13:55:57,4,254.6826943,1018.730777,Home Decor,Home Depot,Decorations,Excellent,Same-Day,Cash,Delivered,4,Curtains
1154831,79698,Adam Ruiz,Martin51@gmail.com,9306423794,37525 King Extensions Suite 456,Darwin,New South Wales,75584,Australia,20,Male,Medium,Regular,2/26/2024,2024,February,4:58:32,1,380.7321615,380.7321615,Clothing,Adidas,Shoes,Good,Standard,Credit Card,Delivered,3,Espadrilles
8734818,36121,Elizabeth Hernandez,Carolyn50@gmail.com,7788197522,93137 Flores Junctions,Gold Coast,New South Wales,74881,Australia,20,Female,Low,Regular,2/26/2024,2024,February,11:28:51,1,155.3558951,155.3558951,Home Decor,Home Depot,Tools,Good,Standard,Debit Card,Delivered,3,Wrench
4249301,18581,Cheryl Sloan,Anthony88@gmail.com,4931730457,42065 Romero Shores Apt. 869,Victoria,Ontario,58387,Canada,20,Female,Low,Regular,2/26/2024,2024,February,19:12:28,7,227.6705702,1593.693991,Clothing,Adidas,Shoes,Excellent,Same-Day,Credit Card,Shipped,4,Oxfords
8672460,75432,Jessica Gibson,Ryan79@gmail.com,6916056979,18480 Powell Stravenue Apt. 575,Memphis,Michigan,49497,USA,20,Male,Medium,Regular,2/26/2024,2024,February,18:44:12,4,465.0440291,1860.176116,Clothing,Adidas,T-shirt,Excellent,Standard,Cash,Delivered,5,Off-the-shoulder tee
6900516,10345,Christopher Tucker,Christina26@gmail.com,1996645719,559 Smith Mews Apt. 263,Nottingham,England,15804,UK,20,Male,Low,Regular,2/26/2024,2024,February,14:14:13,7,375.9869815,2631.90887,Electronics,Samsung,Smartphone,Bad,Express,Debit Card,Processing,1,iPhone
7720564,43585,Zachary Roberts,Kyle100@gmail.com,7254535310,0129 Harvey Spur,Dresden,Berlin,79602,Germany,20,Female,Low,Regular,2/26/2024,2024,February,22:03:33,9,186.9907409,1682.916668,Books,HarperCollins,Fiction,Excellent,Standard,Cash,Shipped,4,Literary fiction
7111550,90754,Patrick Henry,Scott3@gmail.com,9384836741,2691 Kristine Forest,Sheffield,England,15883,UK,20,Male,Medium,Regular,2/26/2024,2024,February,23:46:05,2,24.21924208,48.43848415,Books,Penguin Books,Non-Fiction,Bad,Same-Day,Cash,Pending,1,Psychology
6104948,24294,Janet Smith,John28@gmail.com,4417544477,270 Angela Fields,Toowoomba,New South Wales,39376,Australia,20,Female,Medium,Regular,2/26/2024,2024,February,2:10:11,1,343.3271476,343.3271476,Books,HarperCollins,Thriller,Average,Express,Debit Card,Processing,2,Mystery
3056613,34382,Kelly Warren,Glenn42@gmail.com,9515564654,45067 Julie Loop Suite 230,Raleigh,Kansas,66507,USA,20,Female,Medium,Regular,2/26/2024,2024,February,15:33:04,10,25.11831467,251.1831467,Clothing,Adidas,Shoes,Bad,Same-Day,PayPal,Shipped,1,High heels
4622928,95301,Joshua Foster,Margaret13@gmail.com,2772628194,926 Ronald Brook Apt. 431,Edmonton,Ontario,28829,Canada,20,Female,High,Regular,2/26/2024,2024,February,8:50:09,6,427.3652632,2564.191579,Electronics,Sony,Smartphone,Good,Express,Debit Card,Delivered,3,Nokia
2313291,41890,Jenna Lambert,Ashley71@gmail.com,4919944946,955 Carter Fords Suite 212,Toowoomba,New South Wales,74723,Australia,20,Female,Low,Regular,2/26/2024,2024,February,4:18:50,4,376.146243,1504.584972,Clothing,Adidas,Jacket,Good,Same-Day,,Pending,4,Denim jacket
1620121,15163,Christopher Ramos,James72@gmail.com,9345430498,34335 Tara Throughway Suite 634,Sydney,New South Wales,9538,Australia,20,Male,Medium,Regular,2/26/2024,2024,February,14:42:49,9,24.45909206,220.1318286,Electronics,Sony,Television,Average,Express,Cash,Pending,2,HDR TV
8740513,17190,Tracy Peck,Megan34@gmail.com,1210663958,02393 Garza Gardens Suite 848,Melbourne,New South Wales,37034,Australia,20,Female,Medium,Regular,2/26/2024,2024,February,5:29:37,4,366.1469131,1464.587652,Grocery,Coca-Cola,Water,Good,Express,Debit Card,Processing,4,Distilled water
7034226,17424,Jacob Anderson,Matthew14@gmail.com,6839825179,606 Tom Springs,Oakland,Kentucky,40927,USA,20,Female,Medium,Regular,2/26/2024,2024,February,15:55:18,5,62.35712598,311.7856299,Electronics,Samsung,Tablet,Bad,Standard,Cash,Delivered,1,Microsoft Surface
1644254,97293,Rachel Boyle,Sue85@gmail.com,1640499716,3496 Trevino Expressway,Oakland,Montana,59614,USA,20,Male,Low,Regular,2/26/2024,2024,February,3:45:12,9,118.6656275,1067.990647,Clothing,Zara,Shirt,Bad,Same-Day,Debit Card,Processing,1,Tank top
5728137,62439,Raymond Love,Olivia48@gmail.com,7888885651,4593 Robyn Park Suite 134,Calgary,Ontario,11030,Canada,20,Male,Medium,Regular,2/26/2024,2024,February,10:01:14,8,352.7043368,2821.634695,Clothing,Zara,Dress,Average,Standard,PayPal,Shipped,2,Wrap dress
4531691,46573,Michael Greene,Jenny78@gmail.com,7065643018,006 Bryan Camp,Toronto,Ontario,35213,Canada,20,Female,High,Regular,2/26/2024,2024,February,4:51:47,10,471.959358,4719.59358,Electronics,Samsung,Smartphone,Average,Standard,Credit Card,Pending,2,Nokia
2460463,91459,Angela Reese,Christopher59@gmail.com,4006447153,71091 Walker Harbors,Manchester,England,60329,UK,20,Male,Low,Regular,2/26/2024,2024,February,5:05:53,9,159.5177222,1435.6595,Clothing,Adidas,T-shirt,Good,Same-Day,Cash,Processing,4,Graphic tee
5756766,93398,Devin Tate,Lynn59@gmail.com,8825660502,824 Garrett Loaf Apt. 677,St. John's,Ontario,27543,Canada,20,Male,Medium,Regular,2/26/2024,2024,February,18:04:17,9,163.427905,1470.851145,Electronics,Samsung,Tablet,Average,Express,Cash,Processing,2,Asus ZenPad
8465989,86697,Laura Phillips,Joanne8@gmail.com,8291642284,8608 Smith Freeway,Adelaide,New South Wales,89431,Australia,20,Female,Medium,Regular,2/26/2024,2024,February,16:40:31,6,69.19811315,415.1886789,Home Decor,IKEA,Furniture,Excellent,Express,PayPal,Pending,5,Wardrobe
5040771,17526,Jenna Cook,Kevin58@gmail.com,7846373258,56801 Lynn Valleys Suite 980,Albury-Wodonga,New South Wales,10646,Australia,20,Female,Low,Regular,2/26/2024,2024,February,9:20:57,5,246.0764836,1230.382418,Home Decor,Bed Bath & Beyond,Kitchen,Bad,Express,Debit Card,Processing,1,Stove
9648470,52765,Nathan Wilson,Andrea79@gmail.com,8857483606,04571 Karen Cove,Toowoomba,New South Wales,47445,Australia,20,Male,Medium,New,2/26/2024,2024,February,3:22:39,8,346.2783753,2770.227002,Electronics,Sony,Headphones,Good,Standard,PayPal,Shipped,3,Over-ear headphones
8496964,23540,Wanda Thomas,Lisa98@gmail.com,4119627248,67424 Tiffany Lakes,Mackay,New South Wales,78512,Australia,20,Male,Low,New,2/26/2024,2024,February,1:29:34,4,78.16494799,312.6597919,Books,HarperCollins,Thriller,Good,Express,Debit Card,Shipped,4,Detective
7176131,13883,Troy Howe,Jason37@gmail.com,1318799578,55054 Simmons Rest,Hobart,New South Wales,68351,Australia,20,Male,Low,New,2/26/2024,2024,February,15:51:58,4,232.2746909,929.0987635,Home Decor,Home Depot,Tools,Excellent,Express,PayPal,Pending,5,Hammer
4970446,19547,Maria Shields,Robert43@gmail.com,8876485058,467 Arnold Mall,Birmingham,England,82142,UK,20,Male,High,New,2/26/2024,2024,February,13:59:40,5,71.32410751,356.6205376,Books,HarperCollins,Thriller,Good,Same-Day,Cash,Pending,3,Detective
8187773,22868,Sarah Nelson,Donald98@gmail.com,8499349131,2378 Ponce Forges,Oxford,England,75265,UK,20,Male,High,New,2/26/2024,2024,February,23:23:48,2,164.705307,329.410614,Books,HarperCollins,Fiction,Good,Standard,Debit Card,,4,Romance
3961618,95956,Timothy Howell,Jeremiah46@gmail.com,8797902587,102 Christopher Flat,Mackay,New South Wales,23604,Australia,20,Female,High,New,2/26/2024,2024,February,21:20:29,6,64.50088928,387.0053357,Electronics,Apple,Laptop,Bad,Express,PayPal,Shipped,1,HP Spectre
1540118,90638,Rodney Hunt,Gregory82@gmail.com,7952794402,6435 Kevin Dale Apt. 023,Kitchener,Ontario,90368,Canada,20,Female,Low,New,2/26/2024,2024,February,17:45:43,2,27.91722491,55.83444982,Clothing,Adidas,Shoes,Average,Express,Credit Card,Delivered,2,Slippers
3293979,27303,Gloria Ross,Edward40@gmail.com,1456261403,54049 Christopher Plain,Oakland,Ohio,43140,USA,20,Male,Medium,New,2/26/2024,2024,February,9:14:14,5,440.7739093,2203.869546,Home Decor,Home Depot,Tools,Good,Standard,Credit Card,Shipped,3,Level
3963070,59988,Alan Clark,Jim59@gmail.com,6191145707,4828 Moreno Gateway Suite 578,Liverpool,England,47446,UK,20,Female,Medium,New,2/26/2024,2024,February,9:25:52,8,151.9289907,1215.431926,Home Decor,Bed Bath & Beyond,Bedding,Average,Express,Debit Card,Processing,2,Quilt
5283165,86914,Jessica Ruiz,Latasha90@gmail.com,2322879245,7710 Emily Flat,Kelowna,Ontario,64768,Canada,20,Female,Low,New,2/26/2024,2024,February,1:14:15,4,46.05168102,184.2067241,Home Decor,Home Depot,Tools,Good,Same-Day,Credit Card,Pending,4,Saw
1087129,57292,George Anderson,Courtney86@gmail.com,3498715664,4334 Jeff Burgs Suite 170,Adelaide,New South Wales,42043,Australia,20,Male,High,New,2/26/2024,2024,February,2:47:11,7,161.6710936,1131.697655,Electronics,Apple,Tablet,Bad,Express,PayPal,Shipped,1,iPad
7114265,45535,John Spencer,Anna72@gmail.com,9217697045,9858 Zachary Expressway Suite 934,Hull,England,47663,UK,20,Male,Medium,New,2/26/2024,2024,February,0:47:59,1,492.081559,492.081559,Clothing,Zara,Jeans,Good,Express,Credit Card,Processing,4,High-waisted jeans
2482497,31883,Mark Rice,William89@gmail.com,6550830971,7906 Walter Radial Apt. 187,Newcastle,New South Wales,79147,Australia,20,Male,High,New,2/26/2024,2024,February,12:45:30,7,380.5522933,2663.866053,Grocery,Coca-Cola,Soft Drink,Bad,Express,Debit Card,Delivered,1,Energy drink
6028740,36230,Kayla Edwards,Barbara59@gmail.com,3808678448,881 Matthew Brook,Memphis,South Carolina,29816,USA,20,Male,Low,New,2/26/2024,2024,February,20:43:03,10,277.8579457,2778.579457,Electronics,Samsung,Tablet,Average,Same-Day,PayPal,Shipped,2,Microsoft Surface
6466199,79508,Shelby Leonard,Jonathan99@gmail.com,9784969265,842 Shelby Rapid Suite 173,Manchester,England,26303,UK,20,Male,Low,New,2/26/2024,2024,February,22:29:08,8,486.8621882,3894.897506,Electronics,Sony,Television,Excellent,Same-Day,PayPal,Processing,4,4K TV
8145804,27802,Raymond Taylor,Ethan95@gmail.com,8608115239,15280 Gina Trace Suite 894,St. John's,Ontario,99813,Canada,20,Female,Low,New,2/26/2024,2024,February,8:47:40,3,453.918418,1361.755254,Electronics,Apple,Smartphone,Average,Express,PayPal,Shipped,2,Nokia
7081169,79410,Mark Clark,Andrea10@gmail.com,4402222159,5200 Michael Fall,Southampton,England,63119,UK,20,Male,Medium,New,2/26/2024,2024,February,4:58:28,10,125.9640377,1259.640377,Home Decor,IKEA,Lighting,Average,Same-Day,PayPal,Shipped,2,Under cabinet lighting
4094662,29215,Olivia Case,Grant51@gmail.com,5994203862,87564 Osborn Ferry Suite 598,Montreal,Ontario,45146,Canada,20,Male,Low,New,2/26/2024,2024,February,18:47:16,4,329.4010235,1317.604094,Electronics,Apple,Tablet,Average,Express,Debit Card,Delivered,2,Asus ZenPad
7379637,15370,David Martinez,Kari15@gmail.com,9437013348,4187 Rogers Ports,Portsmouth,England,26599,UK,20,Male,Medium,New,2/26/2024,2024,February,15:57:31,10,25.77034822,257.7034822,Electronics,Sony,Television,Bad,Standard,Cash,Shipped,1,LED TV
7713737,30450,David Brown,Jesus80@gmail.com,3325387663,5804 Julie Heights,Oxford,England,7425,UK,20,Male,Medium,New,2/26/2024,2024,February,12:05:54,10,78.28253801,782.8253801,Electronics,Apple,Smartphone,Bad,Standard,Debit Card,Processing,1,Google Pixel
7712120,57017,Rachel Whitaker,Barbara71@gmail.com,6100894476,92163 Wong Trail,Darwin,New South Wales,86882,Australia,20,Female,Low,New,2/26/2024,2024,February,0:19:58,5,118.1535898,590.7679488,Electronics,Samsung,Smartphone,Average,Express,Cash,Pending,2,Sony Xperia
6923840,20198,Crystal Foster,Mackenzie89@gmail.com,5832836418,0831 Kara Fort,Toronto,Ontario,75127,Canada,20,Female,Low,New,2/26/2024,2024,February,19:18:44,4,293.3269419,1173.307768,Clothing,Nike,Shoes,Average,Express,Cash,Delivered,2,Running shoes
3580038,87337,Catherine Wilcox,Brittany92@gmail.com,2569124619,0261 Hansen Square Apt. 500,Leipzig,Berlin,19108,Germany,20,Female,Low,New,2/26/2024,2024,February,10:14:30,9,103.6674551,933.007096,Home Decor,Home Depot,Tools,Excellent,Express,Credit Card,Processing,4,Hammer
4309095,37043,Wendy Lawson,Christine96@gmail.com,9993644164,7445 Wheeler Stravenue Suite 961,Sydney,New South Wales,86419,Australia,20,Male,High,New,2/26/2024,2024,February,19:05:05,9,400.278984,3602.510856,Home Decor,IKEA,Lighting,Excellent,Express,Credit Card,Pending,5,Under cabinet lighting
7139513,31860,Sheila Griffith,Donald50@gmail.com,3677495690,833 Flores Forges Apt. 664,Chicago,Arizona,85613,USA,20,Female,Medium,New,2/26/2024,2024,February,3:39:09,5,394.4615321,1972.30766,Home Decor,Home Depot,Furniture,Good,Same-Day,Debit Card,Pending,4,Dresser
6710597,41431,Katherine Kelley,Johnathan73@gmail.com,3152531721,8769 Jennifer Branch,Arlington,California,93427,USA,20,Male,Low,New,2/26/2024,2024,February,4:25:54,7,274.6055337,1922.238736,Books,Random House,Literature,Good,Same-Day,Credit Card,Shipped,3,Non-fiction literature
7048992,94341,Brianna Maddox,Brandon1@gmail.com,1362230950,851 John Meadow Suite 676,Glasgow,England,10640,UK,20,Female,Low,New,2/26/2024,2024,February,23:35:52,3,124.6028317,373.8084951,Books,Penguin Books,Non-Fiction,Average,Standard,Debit Card,Pending,2,Health
1204403,59069,Joshua Roberts,Jessica61@gmail.com,4306016044,20902 Caitlin Brook,,Berlin,12313,Germany,20,Male,High,New,2/26/2024,2024,February,18:28:26,5,343.6925955,1718.462977,Electronics,Samsung,Smartphone,Bad,Express,PayPal,Delivered,1,LG G
4479300,33583,Penny Robinson,Carol65@gmail.com,7082849324,562 Hamilton River,Toowoomba,New South Wales,6698,Australia,20,Female,Low,New,2/26/2024,2024,February,2:47:52,6,101.2639443,607.5836657,Grocery,Nestle,Snacks,Average,Same-Day,Debit Card,Processing,2,Popcorn
6305909,58263,Lisa Jackson,Justin82@gmail.com,9439431737,71875 Sullivan Roads,Adelaide,New South Wales,49273,Australia,20,Male,Medium,New,2/26/2024,2024,February,20:45:25,2,82.91826662,165.8365332,Home Decor,Bed Bath & Beyond,Bathroom,Good,Same-Day,Debit Card,Processing,4,Sink
8370380,14060,,Brianna61@gmail.com,3329076645,28907 Kelly Estate,Kelowna,Ontario,98432,Canada,20,Male,High,New,2/26/2024,2024,February,4:12:31,8,73.91430275,591.314422,Books,Random House,Non-Fiction,Bad,Standard,Debit Card,Delivered,1,Health
